Cropped Image Path,Text
all_cropped_images/dr38_11_27.jpg,66.0
all_cropped_images/dr38_11_28.jpg,30.07
all_cropped_images/dr38_11_29.jpg,2355.5
all_cropped_images/dr38_11_30.jpg,MF
all_cropped_images/dr38_11_31.jpg,1
all_cropped_images/dr38_11_32.jpg,ہفتے بعد دکھائیں۔
all_cropped_images/dr38_11_33.jpg,آج کروا کر دکھائیں۔
all_cropped_images/dr38_11_34.jpg,75
all_cropped_images/dr38_11_35.jpg,mg
all_cropped_images/dr38_11_36.jpg,1
all_cropped_images/dr38_11_37.jpg,2
all_cropped_images/dr38_11_38.jpg,1
all_cropped_images/dr38_11_39.jpg,چمچ
all_cropped_images/dr38_11_40.jpg,10.8
all_cropped_images/dr38_11_41.jpg,10.5
all_cropped_images/dr38_12_1.jpg,B+ve
all_cropped_images/dr38_12_2.jpg,Mawra w/o Nabeel
all_cropped_images/dr38_12_3.jpg,28yr
all_cropped_images/dr38_12_4.jpg,BP
all_cropped_images/dr38_12_5.jpg,120/70
all_cropped_images/dr38_12_6.jpg,36+4
all_cropped_images/dr38_12_7.jpg,weeks by corr EDD
all_cropped_images/dr38_12_8.jpg,Anomly scan
all_cropped_images/dr38_12_9.jpg,Vaccinated
all_cropped_images/dr38_12_10.jpg,Inj
all_cropped_images/dr38_12_11.jpg,2
all_cropped_images/dr38_12_12.jpg,Decadron
all_cropped_images/dr38_12_13.jpg,Nil
all_cropped_images/dr38_12_14.jpg,Plz admit the pt 
all_cropped_images/dr38_12_15.jpg,in FMC
all_cropped_images/dr38_12_16.jpg,Keep 1 c/m and 1 donor available
all_cropped_images/dr38_12_17.jpg,Keep NPO from
all_cropped_images/dr38_12_18.jpg,High Risk consent
all_cropped_images/dr38_12_19.jpg,CBCCuE v/MRBSPT
all_cropped_images/dr38_12_20.jpg,RBS
all_cropped_images/dr38_12_21.jpg,Hb
all_cropped_images/dr38_12_22.jpg,v/m
all_cropped_images/dr38_12_23.jpg,-ve
all_cropped_images/dr38_12_24.jpg,RBS
all_cropped_images/dr38_12_25.jpg,Hb
all_cropped_images/dr38_12_26.jpg,LMP
all_cropped_images/dr38_12_27.jpg,90
all_cropped_images/dr38_12_28.jpg,10.4
all_cropped_images/dr38_12_29.jpg,8-10
all_cropped_images/dr38_12_30.jpg,1.702
all_cropped_images/dr38_12_31.jpg,on scan
all_cropped_images/dr38_12_32.jpg,93
all_cropped_images/dr38_12_33.jpg,Labs
all_cropped_images/dr38_13_1.jpg,Memoona
all_cropped_images/dr38_13_2.jpg,54 yrs
all_cropped_images/dr38_13_3.jpg,Lower abd Pain
all_cropped_images/dr38_13_4.jpg,Ad
all_cropped_images/dr38_13_5.jpg,CT Scan
all_cropped_images/dr38_13_6.jpg,CBCCuERBSV/MPT
all_cropped_images/dr38_13_7.jpg,LFT'sRPMECGCxR
all_cropped_images/dr38_13_8.jpg,Plz admit in FMC on
all_cropped_images/dr38_13_9.jpg,NPO from
all_cropped_images/dr38_13_10.jpg,c/m 1 Donor
all_cropped_images/dr38_13_11.jpg,Keep 1 donor available
all_cropped_images/dr38_13_12.jpg,MF
all_cropped_images/dr38_13_13.jpg,15
all_cropped_images/dr38_13_14.jpg,Menopause for 1 Year
all_cropped_images/dr38_13_15.jpg,USG
all_cropped_images/dr38_13_16.jpg,ملتان ایم آر آئی سے کروائیں۔
all_cropped_images/dr38_13_17.jpg,13.1x10.7
all_cropped_images/dr38_13_18.jpg,On Scan
all_cropped_images/dr38_13_19.jpg,BP
all_cropped_images/dr38_13_20.jpg,130/90
all_cropped_images/dr38_13_21.jpg,ESR
all_cropped_images/dr38_13_22.jpg,54
all_cropped_images/dr38_14_1.jpg,Mrs Ishtiaq
all_cropped_images/dr38_14_2.jpg,20y
all_cropped_images/dr38_14_3.jpg,MF
all_cropped_images/dr38_14_4.jpg,11
all_cropped_images/dr38_14_5.jpg,Mo
all_cropped_images/dr38_14_6.jpg,LMP
all_cropped_images/dr38_14_7.jpg,EDD
all_cropped_images/dr38_14_8.jpg,BP
all_cropped_images/dr38_14_9.jpg,120/80
all_cropped_images/dr38_14_10.jpg,GA
all_cropped_images/dr38_14_11.jpg,38+1
all_cropped_images/dr38_14_12.jpg,weeks by dates
all_cropped_images/dr38_14_13.jpg,vaccinated
all_cropped_images/dr38_14_14.jpg,Hb
all_cropped_images/dr38_14_15.jpg,RBS
all_cropped_images/dr38_14_16.jpg,V/M
all_cropped_images/dr38_14_17.jpg,11.4
all_cropped_images/dr38_14_18.jpg,76
all_cropped_images/dr38_14_19.jpg,-ve
all_cropped_images/dr38_14_20.jpg,Plz admit in FMC on
all_cropped_images/dr38_14_21.jpg,CBCCuERBSV/MPT
all_cropped_images/dr38_14_22.jpg,Steroid cover clone
all_cropped_images/dr38_14_23.jpg,USG
all_cropped_images/dr38_14_24.jpg,SACFCA=ok
all_cropped_images/dr38_14_25.jpg,pl
all_cropped_images/dr38_14_26.jpg,Liq
all_cropped_images/dr38_14_27.jpg,BPD
all_cropped_images/dr38_14_28.jpg,Fl
all_cropped_images/dr38_14_29.jpg,AC
all_cropped_images/dr38_14_30.jpg,EFW
all_cropped_images/dr38_14_31.jpg,HC
all_cropped_images/dr38_14_32.jpg,DGA
all_cropped_images/dr38_14_33.jpg,98.1
all_cropped_images/dr38_14_34.jpg,73.2
all_cropped_images/dr38_14_35.jpg,334
all_cropped_images/dr38_14_36.jpg,3195
all_cropped_images/dr38_14_37.jpg,350
all_cropped_images/dr38_14_38.jpg,38+3
all_cropped_images/dr38_14_39.jpg,40+5
all_cropped_images/dr38_14_40.jpg,c/s to be done on
all_cropped_images/dr38_14_41.jpg,Lower Backache Pain in Legs
all_cropped_images/dr38_15_1.jpg,Shakeela w/o Afzal
all_cropped_images/dr38_15_2.jpg,33yr
all_cropped_images/dr38_15_3.jpg,B.P
all_cropped_images/dr38_15_4.jpg,120/90
all_cropped_images/dr38_15_5.jpg,GA
all_cropped_images/dr38_15_6.jpg,36+6
all_cropped_images/dr38_15_7.jpg,wks by dates
all_cropped_images/dr38_15_8.jpg,vaccinated
all_cropped_images/dr38_15_9.jpg,Tab
all_cropped_images/dr38_15_10.jpg,Bisleri
all_cropped_images/dr38_15_11.jpg,1
all_cropped_images/dr38_15_12.jpg,Plz admit in FMC on
all_cropped_images/dr38_15_13.jpg,NPO from
all_cropped_images/dr38_15_14.jpg,CBCCUERBSV/MPT
all_cropped_images/dr38_15_15.jpg,c/m 1 donor
all_cropped_images/dr38_15_16.jpg,Keep 1 donor available
all_cropped_images/dr38_15_17.jpg,CTGhigh risk consent
all_cropped_images/dr38_15_18.jpg,MF
all_cropped_images/dr38_15_19.jpg,16
all_cropped_images/dr38_15_20.jpg,yr
all_cropped_images/dr38_15_21.jpg,LMP
all_cropped_images/dr38_15_22.jpg,EDD
all_cropped_images/dr38_15_23.jpg,USG
all_cropped_images/dr38_15_24.jpg,9.32
all_cropped_images/dr38_15_25.jpg,71.2
all_cropped_images/dr38_15_26.jpg,36.0
all_cropped_images/dr38_15_27.jpg,3647
all_cropped_images/dr38_15_28.jpg,39+6
all_cropped_images/dr38_15_29.jpg,36+3
all_cropped_images/dr38_15_30.jpg,c/s
all_cropped_images/dr38_15_31.jpg,RBS
all_cropped_images/dr38_15_32.jpg,Hb
all_cropped_images/dr38_15_33.jpg,v/m
all_cropped_images/dr38_15_34.jpg,-ve
all_cropped_images/dr38_15_35.jpg,Hb
all_cropped_images/dr38_15_36.jpg,10.4
all_cropped_images/dr38_15_37.jpg,Fasting
all_cropped_images/dr38_15_38.jpg,81
all_cropped_images/dr38_15_39.jpg,187
all_cropped_images/dr38_15_40.jpg,RBS
all_cropped_images/dr38_15_41.jpg,ابھی کروا کر دکھائیں۔
all_cropped_images/dr38_15_42.jpg,ok
all_cropped_images/dr38_15_43.jpg,روزانہ
all_cropped_images/dr38_15_44.jpg,Backache
all_cropped_images/dr38_15_45.jpg,Anomaly scan ok
all_cropped_images/dr38_16_1.jpg,ؓB-ve
all_cropped_images/dr38_16_2.jpg,Rimsha Shahid
all_cropped_images/dr38_16_3.jpg,22yrs
all_cropped_images/dr38_16_4.jpg,BP
all_cropped_images/dr38_16_5.jpg,150/90
all_cropped_images/dr38_16_6.jpg,GA
all_cropped_images/dr38_16_7.jpg,38+2
all_cropped_images/dr38_16_8.jpg,wks by dates
all_cropped_images/dr38_16_9.jpg,vaccinated
all_cropped_images/dr38_16_10.jpg,scan
all_cropped_images/dr38_16_11.jpg,polyhydramnios & hypermature
all_cropped_images/dr38_16_12.jpg,lower abd pain
all_cropped_images/dr38_16_13.jpg,Plz admit in FMC on
all_cropped_images/dr38_16_14.jpg,Prostin E2
all_cropped_images/dr38_16_15.jpg,Tab
all_cropped_images/dr38_16_16.jpg,CBCCUERBSV/MPT
all_cropped_images/dr38_16_17.jpg,Keep 1 donor available 
all_cropped_images/dr38_16_18.jpg,CTGConsent
all_cropped_images/dr38_16_19.jpg,LMP
all_cropped_images/dr38_16_20.jpg,EDD
all_cropped_images/dr38_16_21.jpg,USG
all_cropped_images/dr38_16_22.jpg,9.53
all_cropped_images/dr38_16_23.jpg,7.05
all_cropped_images/dr38_16_24.jpg,32.3
all_cropped_images/dr38_16_25.jpg,36+1
all_cropped_images/dr38_16_26.jpg,36+1
all_cropped_images/dr38_16_27.jpg,38+6
all_cropped_images/dr38_16_28.jpg,P/P
all_cropped_images/dr38_16_29.jpg,MF
all_cropped_images/dr38_16_30.jpg,1
all_cropped_images/dr38_16_31.jpg,yr
all_cropped_images/dr38_18_1.jpg,Huma Shahid
all_cropped_images/dr38_18_2.jpg,26yr
all_cropped_images/dr38_18_3.jpg,Hb
all_cropped_images/dr38_18_4.jpg,RBS
all_cropped_images/dr38_18_5.jpg,11.3
all_cropped_images/dr38_18_6.jpg,110/80
all_cropped_images/dr38_18_7.jpg,34+1
all_cropped_images/dr38_18_8.jpg,wks by dates
all_cropped_images/dr38_18_9.jpg,Backache
all_cropped_images/dr38_18_10.jpg,mostly at night
all_cropped_images/dr38_18_11.jpg,Hb
all_cropped_images/dr38_18_12.jpg,11.2
all_cropped_images/dr38_18_13.jpg,RBS
all_cropped_images/dr38_18_14.jpg,99
all_cropped_images/dr38_18_15.jpg,Tab
all_cropped_images/dr38_18_16.jpg,Bisleri
all_cropped_images/dr38_18_17.jpg,1
all_cropped_images/dr38_18_18.jpg,Tab
all_cropped_images/dr38_18_19.jpg,Ostum MD
all_cropped_images/dr38_18_20.jpg,1
all_cropped_images/dr38_18_21.jpg,Tab
all_cropped_images/dr38_18_22.jpg,Prenate
all_cropped_images/dr38_18_23.jpg,1
all_cropped_images/dr38_18_24.jpg,Proten
all_cropped_images/dr38_18_25.jpg,Sachet
all_cropped_images/dr38_18_26.jpg,2
all_cropped_images/dr38_18_27.jpg,1
all_cropped_images/dr38_18_28.jpg,MF
all_cropped_images/dr38_18_29.jpg,1 
all_cropped_images/dr38_18_30.jpg,yr
all_cropped_images/dr38_18_31.jpg,PG
all_cropped_images/dr38_18_32.jpg,LMP
all_cropped_images/dr38_18_33.jpg,EDD
all_cropped_images/dr38_18_34.jpg,Scan
all_cropped_images/dr38_18_35.jpg,9.00
all_cropped_images/dr38_18_36.jpg,30.32
all_cropped_images/dr38_18_37.jpg,6.35
all_cropped_images/dr38_18_38.jpg,28.9
all_cropped_images/dr38_18_39.jpg,2169
all_cropped_images/dr38_18_40.jpg,36+3
all_cropped_images/dr38_18_41.jpg,33+5
all_cropped_images/dr38_18_42.jpg,32+6
all_cropped_images/dr38_18_43.jpg,33+0
all_cropped_images/dr38_18_44.jpg,آج ہی کروا کر دکھائیں۔
all_cropped_images/dr38_18_45.jpg,Doppler
all_cropped_images/dr38_18_46.jpg,USG
all_cropped_images/dr38_18_47.jpg,scan ok
all_cropped_images/dr38_18_48.jpg,روزانہ
all_cropped_images/dr38_18_49.jpg,روزانہ
all_cropped_images/dr38_18_50.jpg,روزانہ
all_cropped_images/dr38_18_51.jpg,چمچ
all_cropped_images/dr38_18_52.jpg,گلاس دودھ
all_cropped_images/dr38_19_1.jpg,O+ve
all_cropped_images/dr38_19_2.jpg,Saima Yousaf
all_cropped_images/dr38_19_3.jpg,27 yrs
all_cropped_images/dr38_19_4.jpg,BP
all_cropped_images/dr38_19_5.jpg,37+1
all_cropped_images/dr38_19_6.jpg,not vaccinated
all_cropped_images/dr38_19_7.jpg,MF
all_cropped_images/dr38_19_8.jpg,10
all_cropped_images/dr38_19_9.jpg,yrs
all_cropped_images/dr38_19_10.jpg,Gs
all_cropped_images/dr38_19_11.jpg,p4
all_cropped_images/dr38_19_12.jpg,ENND-SVD
all_cropped_images/dr38_19_13.jpg,LMP
all_cropped_images/dr38_19_14.jpg,EDD
all_cropped_images/dr38_19_15.jpg,USG
all_cropped_images/dr38_19_16.jpg,4/5
all_cropped_images/dr38_19_17.jpg,9.25
all_cropped_images/dr38_19_18.jpg,7.21
all_cropped_images/dr38_19_19.jpg,31.9
all_cropped_images/dr38_19_20.jpg,2929
all_cropped_images/dr38_19_21.jpg,RBS CBC  
all_cropped_images/dr38_20_1.jpg,Ghazia w/o Samiullah
all_cropped_images/dr38_20_2.jpg,27yrs
all_cropped_images/dr38_20_3.jpg,B.P
all_cropped_images/dr38_20_4.jpg,G.A
all_cropped_images/dr38_20_5.jpg,120/70
all_cropped_images/dr38_20_6.jpg,38+4
all_cropped_images/dr38_20_7.jpg,wks by
all_cropped_images/dr38_20_8.jpg,date
all_cropped_images/dr38_20_9.jpg,vaccinated
all_cropped_images/dr38_20_10.jpg,anomaly scan = done
all_cropped_images/dr38_20_11.jpg,whitish thick v/D e smell
all_cropped_images/dr38_20_12.jpg,Tachycardier
all_cropped_images/dr38_20_13.jpg,Plz admit in FMC on
all_cropped_images/dr38_20_14.jpg,NPO from
all_cropped_images/dr38_20_15.jpg,CBCCUERBSV/MPT
all_cropped_images/dr38_20_16.jpg,Keep 1 donor available
all_cropped_images/dr38_20_17.jpg,CTGconsent
all_cropped_images/dr38_20_18.jpg,Hb
all_cropped_images/dr38_20_19.jpg,10.5
all_cropped_images/dr38_20_20.jpg,RBS
all_cropped_images/dr38_20_21.jpg,78
all_cropped_images/dr38_20_22.jpg,FBS
all_cropped_images/dr38_20_23.jpg,84
all_cropped_images/dr38_20_24.jpg,head
all_cropped_images/dr38_20_25.jpg,5/5
all_cropped_images/dr38_20_26.jpg,palpable
all_cropped_images/dr38_20_27.jpg,post
all_cropped_images/dr38_20_28.jpg,4/5
all_cropped_images/dr38_20_29.jpg,ok
all_cropped_images/dr38_20_30.jpg,9.37
all_cropped_images/dr38_20_31.jpg,6.90
all_cropped_images/dr38_20_32.jpg,33.7
all_cropped_images/dr38_20_33.jpg,3112
all_cropped_images/dr38_20_34.jpg,37+2
all_cropped_images/dr38_20_35.jpg,wks
all_cropped_images/dr38_20_36.jpg,LMP
all_cropped_images/dr38_20_37.jpg,corr.EDD
all_cropped_images/dr38_20_38.jpg,MF
all_cropped_images/dr38_20_39.jpg,38+4
all_cropped_images/dr38_20_40.jpg,38+1
all_cropped_images/dr38_20_41.jpg,35
all_cropped_images/dr38_21_1.jpg,Ayesha Asad
all_cropped_images/dr38_21_2.jpg,28y
all_cropped_images/dr38_21_3.jpg,HB
all_cropped_images/dr38_21_4.jpg,BP
all_cropped_images/dr38_21_5.jpg,110/80
all_cropped_images/dr38_21_6.jpg,GA
all_cropped_images/dr38_21_7.jpg,36+1
all_cropped_images/dr38_21_8.jpg,wks by dates
all_cropped_images/dr38_21_9.jpg,vaccinated
all_cropped_images/dr38_21_10.jpg,Pain in lower abdom
all_cropped_images/dr38_21_11.jpg,Inj
all_cropped_images/dr38_21_12.jpg,Decadron
all_cropped_images/dr38_21_13.jpg,ابھی لگوائیں اور پھر 12 گھنٹے کے وقفے سے لگوائیں۔
all_cropped_images/dr38_21_14.jpg,Inj
all_cropped_images/dr38_21_15.jpg,Tekac IV
all_cropped_images/dr38_21_16.jpg,Inj
all_cropped_images/dr38_21_17.jpg,Spasfon
all_cropped_images/dr38_21_18.jpg,CM
all_cropped_images/dr38_21_19.jpg,Donor available
all_cropped_images/dr38_21_20.jpg,Ferfer
all_cropped_images/dr38_21_21.jpg,Sachet
all_cropped_images/dr38_21_22.jpg,observe for pains
all_cropped_images/dr38_21_23.jpg,Tab
all_cropped_images/dr38_21_24.jpg,ostun MD
all_cropped_images/dr38_21_25.jpg,Tab
all_cropped_images/dr38_21_26.jpg,U Progest 
all_cropped_images/dr38_21_27.jpg,1+1
all_cropped_images/dr38_21_28.jpg,RBS
all_cropped_images/dr38_21_29.jpg,CBC RBS HbA/c V/M CUE PT
all_cropped_images/dr38_21_30.jpg,9.2
all_cropped_images/dr38_21_31.jpg,MF
all_cropped_images/dr38_21_32.jpg,4
all_cropped_images/dr38_21_33.jpg,G4P3A1
all_cropped_images/dr38_21_34.jpg,LMP
all_cropped_images/dr38_21_35.jpg,Corr EDD
all_cropped_images/dr38_21_36.jpg,on scan XY
all_cropped_images/dr38_21_37.jpg,SAF
all_cropped_images/dr38_21_38.jpg,FCA ok
all_cropped_images/dr38_21_39.jpg,BPD
all_cropped_images/dr38_21_40.jpg,8.9
all_cropped_images/dr38_21_41.jpg,cm
all_cropped_images/dr38_21_42.jpg,HC
all_cropped_images/dr38_21_43.jpg,31.5
all_cropped_images/dr38_21_44.jpg,FL
all_cropped_images/dr38_21_45.jpg,AC
all_cropped_images/dr38_21_46.jpg,EFWI
all_cropped_images/dr38_21_47.jpg,6.6
all_cropped_images/dr38_21_48.jpg,32.6
all_cropped_images/dr38_21_49.jpg,2760
all_cropped_images/dr38_21_50.jpg,g
all_cropped_images/dr38_21_51.jpg,36+2
all_cropped_images/dr38_21_52.jpg,35+2
all_cropped_images/dr38_21_53.jpg,34+0
all_cropped_images/dr38_21_54.jpg,36+4
all_cropped_images/dr38_21_55.jpg,ابھی کروا کر دکھائیں۔
all_cropped_images/dr38_21_56.jpg,1
all_cropped_images/dr38_21_57.jpg,1
all_cropped_images/dr38_21_58.jpg,روزانہ
all_cropped_images/dr38_21_59.jpg,روزانہ
all_cropped_images/dr38_21_60.jpg,جاری
all_cropped_images/dr38_21_61.jpg,جاری
all_cropped_images/dr38_21_62.jpg,جاری
all_cropped_images/dr38_21_63.jpg,صبح
all_cropped_images/dr38_21_64.jpg,شام
all_cropped_images/dr38_21_65.jpg,1
all_cropped_images/dr38_21_66.jpg,1
all_cropped_images/dr38_22_1.jpg,Ayesha w/o Rehman
all_cropped_images/dr38_22_2.jpg,24y
all_cropped_images/dr38_22_3.jpg,BP
all_cropped_images/dr38_22_4.jpg,100/70
all_cropped_images/dr38_22_5.jpg,mHg
all_cropped_images/dr38_22_6.jpg,GA
all_cropped_images/dr38_22_7.jpg,33+5
all_cropped_images/dr38_22_8.jpg,weeks by dates
all_cropped_images/dr38_22_9.jpg,Vaccinated
all_cropped_images/dr38_22_10.jpg,P/C
all_cropped_images/dr38_22_11.jpg,Leaking P/V yesterday
all_cropped_images/dr38_22_12.jpg,Backache
all_cropped_images/dr38_22_13.jpg,Lower abd pain
all_cropped_images/dr38_22_14.jpg,Tab
all_cropped_images/dr38_22_15.jpg,Bisleri
all_cropped_images/dr38_22_16.jpg,Tab
all_cropped_images/dr38_22_17.jpg,Duphaston 
all_cropped_images/dr38_22_18.jpg,10
all_cropped_images/dr38_22_19.jpg,mg
all_cropped_images/dr38_22_20.jpg,1+1
all_cropped_images/dr38_22_21.jpg,Tab
all_cropped_images/dr38_22_22.jpg,Abocal
all_cropped_images/dr38_22_23.jpg,1
all_cropped_images/dr38_22_24.jpg,inj
all_cropped_images/dr38_22_25.jpg,Decadron
all_cropped_images/dr38_22_26.jpg,3cc
all_cropped_images/dr38_22_27.jpg,Tab
all_cropped_images/dr38_22_28.jpg,Erythromycin
all_cropped_images/dr38_22_29.jpg,250
all_cropped_images/dr38_22_30.jpg,mg
all_cropped_images/dr38_22_31.jpg,1+1+1
all_cropped_images/dr38_22_32.jpg,7
all_cropped_images/dr38_22_33.jpg,polygynax vag pessary
all_cropped_images/dr38_22_34.jpg,1
all_cropped_images/dr38_22_35.jpg,6
all_cropped_images/dr38_22_36.jpg,MF
all_cropped_images/dr38_22_37.jpg,4
all_cropped_images/dr38_22_38.jpg,G3P2A0
all_cropped_images/dr38_22_39.jpg,LMP
all_cropped_images/dr38_22_40.jpg,EDD
all_cropped_images/dr38_22_41.jpg,USG
all_cropped_images/dr38_22_42.jpg,XY
all_cropped_images/dr38_22_43.jpg,CBC RBS
all_cropped_images/dr38_22_44.jpg,Rest
all_cropped_images/dr38_22_45.jpg,Ad
all_cropped_images/dr38_22_46.jpg,Anomaly Scan
all_cropped_images/dr38_22_47.jpg,C
all_cropped_images/dr38_22_48.jpg,ok
all_cropped_images/dr38_22_49.jpg,Post
all_cropped_images/dr38_22_50.jpg,4/5
all_cropped_images/dr38_22_51.jpg,8.7
all_cropped_images/dr38_22_52.jpg,6.47
all_cropped_images/dr38_22_53.jpg,29.3
all_cropped_images/dr38_22_54.jpg,2235
all_cropped_images/dr38_22_55.jpg,33+2
all_cropped_images/dr38_22_56.jpg,wks
all_cropped_images/dr38_22_57.jpg,P/S to rule out leaking P/V
all_cropped_images/dr38_22_58.jpg,Whitish milky discharge (++ve)
all_cropped_images/dr38_22_59.jpg,ابھی کروا کر دکھائیں۔
all_cropped_images/dr38_22_60.jpg,طلحہ الٹراساؤنڈ سے کروائیں۔
all_cropped_images/dr38_22_61.jpg,روزانہ جسم میں رکھیں۔
all_cropped_images/dr38_22_62.jpg,راتیں
all_cropped_images/dr38_22_63.jpg,دن
all_cropped_images/dr38_22_64.jpg,روزانہ پانی میں ملا کر لیں۔
all_cropped_images/dr38_22_65.jpg,شام
all_cropped_images/dr38_22_66.jpg,2
all_cropped_images/dr38_22_67.jpg,doses
all_cropped_images/dr38_22_68.jpg,12
all_cropped_images/dr38_22_69.jpg,hrs apart
all_cropped_images/dr38_22_70.jpg,ایک روزانہ
all_cropped_images/dr38_22_71.jpg,صبح
all_cropped_images/dr38_22_72.jpg,33+2
all_cropped_images/dr38_22_73.jpg,33+2
all_cropped_images/dr38_22_74.jpg,35
all_cropped_images/dr38_23_1.jpg,Asiya Dilshad
all_cropped_images/dr38_23_2.jpg,32 yr
all_cropped_images/dr38_23_3.jpg,Hb
all_cropped_images/dr38_23_4.jpg,RBS
all_cropped_images/dr38_23_5.jpg,10.8
all_cropped_images/dr38_23_6.jpg,87
all_cropped_images/dr38_23_7.jpg,36+2
all_cropped_images/dr38_23_8.jpg,wks by
all_cropped_images/dr38_23_9.jpg,date
all_cropped_images/dr38_23_10.jpg,vaccinated
all_cropped_images/dr38_23_11.jpg,Adv
all_cropped_images/dr38_23_12.jpg,Plz admit Pt in FMC
all_cropped_images/dr38_23_13.jpg,CBCRBSV/MCUEPT
all_cropped_images/dr38_23_14.jpg,Keep Pt NPD
all_cropped_images/dr38_23_15.jpg,Keep 1 donor 
all_cropped_images/dr38_23_16.jpg,CM available
all_cropped_images/dr38_23_17.jpg,High Risk Consent
all_cropped_images/dr38_23_18.jpg,LMP
all_cropped_images/dr38_23_19.jpg,EDD
all_cropped_images/dr38_23_20.jpg,On scans
all_cropped_images/dr38_23_21.jpg,8.83
all_cropped_images/dr38_23_22.jpg,32.1
all_cropped_images/dr38_23_23.jpg,7.05
all_cropped_images/dr38_23_24.jpg,37.6
all_cropped_images/dr38_23_25.jpg,35+5
all_cropped_images/dr38_23_26.jpg,35+2
all_cropped_images/dr38_23_27.jpg,36+1
all_cropped_images/dr38_23_28.jpg,37+4
all_cropped_images/dr38_23_29.jpg,3053
all_cropped_images/dr38_23_30.jpg,446
all_cropped_images/dr38_23_31.jpg,7.9
all_cropped_images/dr38_23_32.jpg,CTG
all_cropped_images/dr38_23_33.jpg,ابھی کروا کر دکھائیں۔
all_cropped_images/dr38_23_34.jpg,ابھی کروائیں۔
all_cropped_images/dr38_23_35.jpg,BP
all_cropped_images/dr38_23_36.jpg,120/70
all_cropped_images/dr38_23_37.jpg,MF
all_cropped_images/dr38_24_1.jpg,Dr. Ambreen Bashir
all_cropped_images/dr38_24_2.jpg,28y
all_cropped_images/dr38_24_3.jpg,BP
all_cropped_images/dr38_24_4.jpg,110/70
all_cropped_images/dr38_24_5.jpg,mmHg
all_cropped_images/dr38_24_6.jpg,GA
all_cropped_images/dr38_24_7.jpg,18+5
all_cropped_images/dr38_24_8.jpg,weeks by dates
all_cropped_images/dr38_24_9.jpg,A/C
all_cropped_images/dr38_24_10.jpg,Lower abd Pain
all_cropped_images/dr38_24_11.jpg,Tab
all_cropped_images/dr38_24_12.jpg,Bisleri
all_cropped_images/dr38_24_13.jpg,Tab
all_cropped_images/dr38_24_14.jpg,Abocal
all_cropped_images/dr38_24_15.jpg,Inj
all_cropped_images/dr38_24_16.jpg,2-sum
all_cropped_images/dr38_24_17.jpg,2
all_cropped_images/dr38_24_18.jpg,gm
all_cropped_images/dr38_24_19.jpg,1
all_cropped_images/dr38_24_20.jpg,Tab
all_cropped_images/dr38_24_21.jpg,Duphaston
all_cropped_images/dr38_24_22.jpg,10
all_cropped_images/dr38_24_23.jpg,mg
all_cropped_images/dr38_24_24.jpg,1+1
all_cropped_images/dr38_24_25.jpg,GTT
all_cropped_images/dr38_24_26.jpg,FBS
all_cropped_images/dr38_24_27.jpg,85
all_cropped_images/dr38_24_28.jpg,HVS
all_cropped_images/dr38_24_29.jpg,MF
all_cropped_images/dr38_24_30.jpg,G2P1
all_cropped_images/dr38_24_31.jpg,4/5
all_cropped_images/dr38_24_32.jpg,4.63
all_cropped_images/dr38_24_33.jpg,2.78
all_cropped_images/dr38_24_34.jpg,14.9
all_cropped_images/dr38_24_35.jpg,291
all_cropped_images/dr38_24_36.jpg,19+2
all_cropped_images/dr38_24_37.jpg,18+3
all_cropped_images/dr38_24_38.jpg,20
all_cropped_images/dr38_24_39.jpg,towards
all_cropped_images/dr38_24_40.jpg, روزانہ
all_cropped_images/dr38_24_41.jpg, روزانہ
all_cropped_images/dr38_24_42.jpg,1
all_cropped_images/dr38_24_43.jpg,صبح
all_cropped_images/dr38_24_44.jpg,شام
all_cropped_images/dr38_24_45.jpg,دن
all_cropped_images/dr38_24_46.jpg,پانی میں ملا کر۔
all_cropped_images/dr38_24_47.jpg,Lmp 
all_cropped_images/dr38_24_48.jpg,EDD
all_cropped_images/dr38_24_49.jpg,USG
all_cropped_images/dr38_25_1.jpg,Sadia w/o Faizan
all_cropped_images/dr38_25_2.jpg,25yr
all_cropped_images/dr38_25_3.jpg,120/70
all_cropped_images/dr38_25_4.jpg,36+2
all_cropped_images/dr38_25_5.jpg,wks by date
all_cropped_images/dr38_25_6.jpg,Cap
all_cropped_images/dr38_25_7.jpg,Dexxoo
all_cropped_images/dr38_25_8.jpg,30
all_cropped_images/dr38_25_9.jpg,mg
all_cropped_images/dr38_25_10.jpg,1
all_cropped_images/dr38_25_11.jpg,Plz admit in FMC
all_cropped_images/dr38_25_12.jpg,CBCRBSV/MPT
all_cropped_images/dr38_25_13.jpg,CTGFHR
all_cropped_images/dr38_25_14.jpg,NPO from
all_cropped_images/dr38_25_15.jpg,Labs
all_cropped_images/dr38_25_16.jpg,RBS
all_cropped_images/dr38_25_17.jpg,Hb
all_cropped_images/dr38_25_18.jpg,Hb
all_cropped_images/dr38_25_19.jpg,RBS
all_cropped_images/dr38_25_20.jpg,96
all_cropped_images/dr38_25_21.jpg,10.2
all_cropped_images/dr38_25_22.jpg,8.6
all_cropped_images/dr38_25_23.jpg,10.2
all_cropped_images/dr38_25_24.jpg,MF
all_cropped_images/dr38_25_25.jpg,7
all_cropped_images/dr38_25_26.jpg,G4P1A3
all_cropped_images/dr38_25_27.jpg,LMP
